Ticker,Date,ClosePrice,ChangePct,AbsChange,OvernightReturn,20D_Range,VolRatio,5D_Change,Direction,Volume,DayOfWeek,Bin,RangeBin,VolBin,Month,OvernightAbs,AvgOvernightVol20,VolSpike,GapBin
ADBE,2026-01-06,335.989990234375,1.3361058958864191,1.3361058958864191,0.07440697856075928,24.241538010274052,0.7355815719207878,-4.8618227573023916,Up,3187400.0,Tuesday,1-2%,0-25%,<0.8x,January,0.07440697856075928,0.3366380107757527,0.221029640679301,0 to 0.5%
ADBE,2026-01-07,338.1000061035156,0.6279996221520534,0.6279996221520534,-0.2129551043198341,30.224006188312636,0.7441243955494203,-4.087828221300782,Up,3183100.0,Wednesday,<1%,25-50%,<0.8x,January,0.2129551043198341,0.31366936453908145,0.6789158534266138,-0.5 to 0%
ADBE,2026-01-08,339.0400085449219,0.2780249702564186,0.2780249702564186,-0.9320444733562083,32.889168462794416,0.7364837563349523,-3.1286556744438143,Up,3107700.0,Thursday,<1%,25-50%,<0.8x,January,0.9320444733562083,0.32846974116313155,2.8375352629310133,-1 to -0.5%
ADBE,2026-01-09,333.95001220703125,-1.5012966639942227,1.5012966639942227,-1.8505833111118752,18.457646139616017,0.8039518583703037,0.19502683404424292,Down,3250100.0,Friday,1-2%,0-25%,0.8-1.2x,January,1.8505833111118752,0.39943257667956755,4.633030501656975,-2 to -1%
ADBE,2026-01-12,327.6499938964844,-1.8865153706421167,1.8865153706421167,-1.57485236021081,10.584021425352555,0.9540949245512274,-1.1792748494692584,Down,3541400.0,Monday,1-2%,0-25%,0.8-1.2x,January,1.57485236021081,0.4623372828055561,3.4062845865561338,-2 to -1%
ADBE,2026-01-13,309.92999267578125,-5.408210453469886,5.408210453469886,-0.4388040472692145,3.9026055497643966,1.9000594977964753,-7.756182718543247,Down,7217300.0,Tuesday,5-10%,0-25%,1.2-2x,January,0.4388040472692145,0.43055043285906314,1.0191699131628864,-0.5 to 0%
ADBE,2026-01-14,304.44000244140625,-1.7713646191442,1.7713646191442,0.17408973033985475,3.4440573431572883,1.4993366289728445,-9.955635331104883,Down,5712600.0,Wednesday,1-2%,0-25%,1.2-2x,January,0.17408973033985475,0.42288023738156655,0.41167620274194294,0 to 0.5%
ADBE,2026-01-15,304.0899963378906,-0.11496718588517307,0.11496718588517307,0.15455990869917002,4.616443349506021,1.2423722771143593,-10.308521509608347,Down,4774300.0,Thursday,<1%,0-25%,1.2-2x,January,0.15455990869917002,0.43060823281652505,0.35893393790505024,0 to 0.5%
ADBE,2026-01-16,296.1199951171875,-2.620935024724469,2.620935024724469,-0.607857565395542,1.0894656645184826,2.1067234752643156,-11.328047823633902,Down,8534400.0,Friday,2-3%,0-25%,>2x,January,0.607857565395542,0.44394264040192644,1.3692254585980164,-1 to -0.5%
ADBE,2026-01-20,290.3699951171875,-1.9417803913323928,1.9417803913323928,0.13775317808679688,2.8595567381195806,1.6452813958187356,-11.377994650924627,Down,6962000.0,Tuesday,1-2%,0-25%,1.2-2x,January,0.13775317808679688,0.44689563219154077,0.30824462841864486,0 to 0.5%
ADBE,2026-01-21,294.2300109863281,1.3293439177773259,1.3293439177773259,0.6015664437962753,8.27028622517293,1.384179509592504,-5.065654199487857,Up,5645300.0,Wednesday,1-2%,0-25%,1.2-2x,January,0.6015664437962753,0.47318048188113576,1.2713255656800115,0.5 to 1%
ADBE,2026-01-22,299.7300109863281,1.8692858629759446,1.8692858629759446,0.5771795967501214,15.979843177180697,1.1903195162629543,-1.5471000582404137,Up,4974500.0,Thursday,1-2%,0-25%,0.8-1.2x,January,0.5771795967501214,0.5012004054324759,1.1515944330733026,0.5 to 1%
ADBE,2026-01-23,301.07000732421875,0.44706779060297297,0.44706779060297297,0.1096045983452143,18.639384951419682,1.0291547112562252,-0.9931234338653505,Up,4368700.0,Friday,<1%,0-25%,0.8-1.2x,January,0.1096045983452143,0.5037009241435891,0.21759856512387402,0 to 0.5%
ADBE,2026-01-26,304.7200012207031,1.2123405878001536,1.2123405878001536,-0.298636012885245,23.979536481115936,0.9369180262181324,2.9042301247209634,Up,4115300.0,Monday,1-2%,0-25%,0.8-1.2x,January,0.298636012885245,0.5118333172946787,0.5834634104393613,-0.5 to 0%
ADBE,2026-01-27,297.4200134277344,-2.395637885181523,2.395637885181523,0.7531403850599583,13.299233421723425,0.9201314505050862,2.4279431170915577,Down,4166300.0,Tuesday,2-3%,0-25%,0.8-1.2x,January,0.7531403850599583,0.5434135602529178,1.385943303861296,0.5 to 1%
ADBE,2026-01-28,299.5799865722656,0.7262366508688389,0.7262366508688389,-2.6370232494081214,16.806094397512638,0.8598633046770388,1.8182970418289868,Up,3942800.0,Wednesday,<1%,0-25%,0.8-1.2x,January,2.6370232494081214,0.6592662394424476,3.9999367351774238,<-2%
ADBE,2026-01-29,291.6499938964844,-2.6470368620129303,2.6470368620129303,-0.017139651642339437,10.325114116883041,1.5301169246524573,-2.695765119833904,Down,7410800.0,Thursday,2-3%,0-25%,1.2-2x,January,0.017139651642339437,0.6388472304435411,0.02682903020560903,-0.5 to 0%
ADBE,2026-01-30,293.25,0.54860488153603,0.54860488153603,1.2821857683290805,13.0036009096552,1.1373386713065359,-2.5974049669442723,Up,5713000.0,Friday,<1%,0-25%,0.8-1.2x,January,1.2821857683290805,0.6930990592088749,1.8499314799137192,1 to 2%
ADBE,2026-02-02,293.3800048828125,0.04433244085677579,0.04433244085677579,-3.626700685579287,14.793593725977372,0.8786391076075788,-3.721447982561954,Up,4357000.0,Monday,<1%,0-25%,0.8-1.2x,February,3.626700685579287,0.8265792696318636,4.387601793103912,<-2%
ADBE,2026-02-03,271.92999267578125,-7.311340871917715,7.311340871917715,-1.7283792946873877,1.2477764605897386,1.624546658223476,-8.57037845509565,Down,8324900.0,Tuesday,5-10%,0-25%,1.2-2x,February,1.7283792946873877,0.8894731171916547,1.9431495581838636,-2 to -1%
ADBE,2026-02-04,279.7099914550781,2.8610300403945743,2.8610300403945743,-0.7936796283731118,19.60953847082155,1.586230491295314,-6.632617667333529,Up,8554200.0,Wednesday,2-3%,0-25%,1.2-2x,February,0.7936796283731118,0.9254367496822724,0.8576270919061768,-1 to -0.5%
ADBE,2026-02-05,269.3900146484375,-3.6895274112144216,3.6895274112144216,0.8500604709986259,6.695039242067283,1.1343273897817534,-7.6324291835739295,Down,6293600.0,Thursday,3-5%,0-25%,0.8-1.2x,February,0.8500604709986259,0.9572920180162121,0.8879844968938515,0.5 to 1%
ADBE,2026-02-06,268.3800048828125,-0.37492472278272126,0.37492472278272126,-0.4955723472858886,6.041197882970349,0.9617066568761479,-8.48081674925405,Down,5448400.0,Friday,<1%,0-25%,0.8-1.2x,February,0.4955723472858886,0.9354684117126959,0.529758505023781,-0.5 to 0%
ADBE,2026-02-09,266.8999938964844,-0.5514609730238207,0.5514609730238207,-0.07867795424513213,5.832813966703754,1.1276901668565784,-9.02584039321469,Down,6576300.0,Monday,<1%,0-25%,0.8-1.2x,February,0.07867795424513213,0.846873143869359,0.09290406103286375,-0.5 to 0%
ADBE,2026-02-10,264.6700134277344,-0.8355116222351411,0.8355116222351411,-0.6007582177052662,2.8642823819266785,0.9626438111847205,-2.669797169708621,Down,5718600.0,Tuesday,<1%,0-25%,0.8-1.2x,February,0.6007582177052662,0.7981684367440817,0.7526709777649206,-1 to -0.5%
ADBE,2026-02-11,257.1600036621094,-2.83749929520275,2.83749929520275,0.4666284306908963,2.6841851787512483,1.4557023553233865,-8.06191715771809,Down,8759900.0,Wednesday,2-3%,0-25%,1.2-2x,February,0.4666284306908963,0.7995596559151658,0.583606773101626,0 to 0.5%
ADBE,2026-02-12,262.5,2.0765267778215746,2.0765267778215746,-0.12570917038690066,20.652169706539112,1.404248106000699,-2.5576355001239337,Up,8657000.0,Thursday,2-3%,0-25%,1.2-2x,February,0.12570917038690066,0.797140627917518,0.1577001171240115,-0.5 to 0%
ADBE,2026-02-13,263.9700012207031,0.560000465029753,0.560000465029753,0.48111111406559104,23.31521627958534,1.0534022525291198,-1.6431938228911647,Up,6589700.0,Friday,<1%,0-25%,0.8-1.2x,February,0.48111111406559104,0.8134681881858391,0.5914319958086423,0 to 0.5%
ADBE,2026-02-17,260.45001220703125,-1.3334806975770053,1.3334806975770053,0.0,16.938422472886614,0.8553157736565435,-2.4166286387982128,Down,5208300.0,Tuesday,1-2%,0-25%,0.8-1.2x,February,0.0,0.783075309916062,0.0,-0.5 to 0%
ADBE,2026-02-18,263.1700134277344,1.0443467434130937,1.0443467434130937,0.07979307837659988,21.865962550717523,0.8398619030217475,-0.5667434631424717,Up,5033200.0,Wednesday,1-2%,0-25%,0.8-1.2x,February,0.07979307837659988,0.7801773049305522,0.10227556976128996,0 to 0.5%
ADBE,2026-02-19,259.2099914550781,-1.5047390548329598,1.5047390548329598,-1.6241624913628128,14.69200732200976,0.6138063137418982,0.797164319402599,Down,3616200.0,Thursday,1-2%,0-25%,<0.8x,February,1.6241624913628128,0.8313071073088791,1.953745465524261,-2 to -1%
ADBE,2026-02-20,258.6099853515625,-0.23147491350448135,0.23147491350448135,-1.7284661131075185,13.60503938261592,1.1035706810665997,-1.481910342261905,Down,6590800.0,Friday,<1%,0-25%,0.8-1.2x,February,1.7284661131075185,0.888871433126749,1.9445625640452404,-2 to -1%
ADBE,2026-02-23,246.67999267578125,-4.613121438278278,4.613121438278278,-0.4499697521158086,3.056894456046365,1.2394001566694137,-6.5499899477084345,Down,7602400.0,Monday,3-5%,0-25%,1.2-2x,February,0.4499697521158086,0.9058896908152786,0.49671583270899883,-0.5 to 0%
ADBE,2026-02-24,255.1699981689453,3.441708182764036,3.441708182764036,-0.7210864721927002,18.168166409892706,0.8911255716501804,-2.027265805573797,Up,5529100.0,Tuesday,3-5%,0-25%,0.8-1.2x,February,0.7210864721927002,0.9270122137806514,0.7778608107566131,-1 to -0.5%
ADBE,2026-02-25,257.80999755859375,1.034604149622842,1.034604149622842,1.4661955762354628,22.71277004492851,0.8171485058559697,-2.036712237586469,Up,5108600.0,Wednesday,1-2%,0-25%,0.8-1.2x,February,1.4661955762354628,0.9626649733394267,1.5230590255603866,1 to 2%
ADBE,2026-02-26,259.0400085449219,0.47709980139485353,0.47709980139485353,-1.937926230260445,26.787673558321522,0.9753488017684196,-0.06557729862265438,Up,6208100.0,Thursday,<1%,25-50%,0.8-1.2x,February,1.937926230260445,0.9277101223820428,2.088935092445162,-2 to -1%
ADBE,2026-02-27,262.4100036621094,1.3009554532203094,1.3009554532203094,-1.8330084567916516,32.9038164691886,0.8157935793579358,1.4694012318901883,Up,5098200.0,Friday,1-2%,25-50%,0.8-1.2x,February,1.8330084567916516,1.0185035626395083,1.7997074571259317,-2 to -1%
ADBE,2026-03-02,260.8800048828125,-0.5830565748045857,0.5830565748045857,-0.3181604853988662,30.127049482225864,0.5680775879062963,5.7564507169800105,Down,3486900.0,Monday,<1%,25-50%,<0.8x,March,0.3181604853988662,0.9703022984929977,0.32789831158084415,-0.5 to 0%
ADBE,2026-03-03,270.989990234375,3.875339298657221,3.875339298657221,0.19189621387869504,66.6749702518348,0.9961560375889769,6.19978531134191,Up,6206600.0,Tuesday,3-5%,50-75%,0.8-1.2x,March,0.19189621387869504,0.798562074907968,0.24030218803066816,0 to 0.5%
ADBE,2026-03-04,273.1199951171875,0.786008693889495,0.786008693889495,0.834797459013803,74.67633346503358,0.7178525444118615,5.938480936959856,Up,4329200.0,Wednesday,<1%,50-75%,<0.8x,March,0.834797459013803,0.7538829831242888,1.1073302856023932,0.5 to 1%
ADBE,2026-03-05,281.739990234375,3.1561201198355704,3.1561201198355704,-0.5182052621864552,91.18793500377755,0.9878065953306403,8.763118028355276,Up,5822300.0,Thursday,3-5%,75-100%,0.8-1.2x,March,0.5182052621864552,0.740109264814956,0.7001739970327466,-1 to -0.5%
ADBE,2026-03-06,283.6199951171875,0.6672836473262223,0.6672836473262223,-0.8109399310928134,95.76438460778436,0.8251934624428977,8.082767866726993,Up,4802300.0,Friday,<1%,75-100%,0.8-1.2x,March,0.8109399310928134,0.7381532378196654,1.0986064810717937,-1 to -0.5%
ADBE,2026-03-09,282.44000244140625,-0.4160470686467965,0.4160470686467965,-0.21951391864759584,92.89195748635511,0.8175523743409171,8.264335002706913,Down,4728400.0,Monday,<1%,75-100%,0.8-1.2x,March,0.21951391864759584,0.7243503163877507,0.303049386023997,-0.5 to 0%
ADBE,2026-03-10,275.1300048828125,-2.58815943046532,2.58815943046532,1.01769626841004,75.09741038801464,0.8077588193590495,1.5277371111962035,Down,4591600.0,Tuesday,2-3%,75-100%,0.8-1.2x,March,1.01769626841004,0.7713012320959961,1.3194537050647126,1 to 2%
ADBE,2026-03-11,273.7099914550781,-0.5161245238734402,0.5161245238734402,-0.13152072003246307,71.64070665897042,0.8618892646714739,0.21602092429646724,Down,4862400.0,Wednesday,<1%,50-75%,0.8-1.2x,March,0.13152072003246307,0.747839357212356,0.1758676094859722,-0.5 to 0%
ADBE,2026-03-12,269.7799987792969,-1.4358236083706344,1.4358236083706344,-7.702572048825862,62.07402223742654,1.89533802514302,-4.245045740623754,Down,10895000.0,Thursday,1-2%,50-75%,1.2-2x,March,7.702572048825862,1.1096365381191042,6.941527053427919,<-2%
ADBE,2026-03-13,249.32000732421875,-7.583954165488804,7.583954165488804,-0.42917026022195603,12.268768725266677,2.8139354988897933,-12.093642332514854,Down,17406400.0,Friday,5-10%,0-25%,>2x,March,0.42917026022195603,1.124809592610857,0.38154925335032525,-0.5 to 0%
ADBE,2026-03-16,251.86000061035156,1.018768334476161,1.018768334476161,0.4486638926681774,18.451811851789117,1.813467158158211,-10.827078872228334,Up,11679200.0,Monday,1-2%,0-25%,1.2-2x,March,0.4486638926681774,1.1231872315409863,0.3994560123806083,0 to 0.5%
ADBE,2026-03-17,254.1999969482422,0.9290861320654153,0.9290861320654153,-0.6844965598993613,24.148007330758507,0.9928559949743605,-7.607315655551683,Up,6456200.0,Tuesday,<1%,0-25%,0.8-1.2x,March,0.6844965598993613,1.1574120595359543,0.5914026506461313,-1 to -0.5%
ADBE,2026-03-18,246.0,-3.22580528980565,3.22580528980565,0.39024663165332374,4.1869566283265325,1.1041862679528889,-10.123850907951216,Down,7305600.0,Wednesday,3-5%,0-25%,0.8-1.2x,March,0.39024663165332374,1.1729347371997905,0.3327095867115167,0 to 0.5%
ADBE,2026-03-19,245.99000549316406,-0.004062807656890488,0.004062807656890488,-1.2968016464778298,4.185938215430137,0.6697950200159046,-8.818293940906663,Down,4459800.0,Thursday,<1%,0-25%,<0.8x,March,1.2968016464778298,1.1565666949555413,1.1212510719303388,-2 to -1%
ADBE,2026-03-20,248.14999389648438,0.8780797410813168,0.8780797410813168,0.32238689157153555,16.118115999856904,1.527564547858523,-0.4692818038517399,Up,10467300.0,Friday,<1%,0-25%,1.2-2x,March,0.32238689157153555,1.0862627338787423,0.296785373848168,0 to 0.5%
ADBE,2026-03-23,247.63999938964844,-0.2055186457303293,0.2055186457303293,-0.6985930107425875,14.968443603001678,0.6112023558364545,-1.6755345074551231,Down,4080500.0,Monday,<1%,0-25%,<0.8x,March,0.6985930107425875,1.0986938968100812,0.6358395298006696,-1 to -0.5%
ADBE,2026-03-24,238.8699951171875,-3.541432843674741,3.541432843674741,0.9754267504010317,3.1054415191883007,0.9337352314004836,-6.030685293114313,Down,6268300.0,Tuesday,3-5%,0-25%,0.8-1.2x,March,0.9754267504010317,1.111410910720498,0.877647268883377,0.5 to 1%
ADBE,2026-03-25,237.25,-0.6781911291925735,0.6781911291925735,-0.982087178526736,6.709341179415515,0.8085833223746043,-3.556910569105687,Down,5441600.0,Wednesday,<1%,0-25%,0.8-1.2x,March,0.982087178526736,1.0872054908350615,0.9033132989168532,-1 to -0.5%
ADBE,2026-03-26,240.8800048828125,1.5300336703108597,1.5300336703108597,-0.4525122777251589,13.74832787967894,0.7085184342062657,-2.077320418001116,Up,4715300.0,Thursday,1-2%,0-25%,<0.8x,March,0.4525122777251589,1.0129347932082973,0.44673386752952166,-0.5 to 0%
ADBE,2026-03-27,234.83999633789062,-2.507476097013661,2.507476097013661,0.8260954146051658,3.218377902459472,0.6689203627761086,-5.363690463819237,Down,4429400.0,Friday,2-3%,0-25%,<0.8x,March,0.8260954146051658,0.9625891410989729,0.8582014686577761,0.5 to 1%
ADBE,2026-03-30,241.1300048828125,2.6784230297260514,2.6784230297260514,0.22394280064617078,15.268206927960367,0.6614096234485324,-2.6288138115332482,Up,4410200.0,Monday,2-3%,0-25%,<0.8x,March,0.22394280064617078,0.9578782568613381,0.23379046245392396,0 to 0.5%
ADBE,2026-03-31,243.0800018310547,0.8086911246030448,0.8086911246030448,-0.46075164914879396,19.00383457596044,0.6947555890254762,1.7624677857936089,Up,4575900.0,Tuesday,<1%,0-25%,<0.8x,March,0.46075164914879396,0.9713210286248429,0.4743556821796678,-0.5 to 0%
ADBE,2026-04-01,241.3699951171875,-0.7034748646479239,0.7034748646479239,0.45159366065796736,15.727958496079191,0.5713854346811607,1.7365627469704936,Down,3746700.0,Wednesday,<1%,0-25%,<0.8x,April,0.45159366065796736,0.9521608387070513,0.47428295966382206,0 to 0.5%
ADBE,2026-04-02,242.9199981689453,0.6421689038048184,0.6421689038048184,-0.0329334067420195,18.75479036174818,0.5567876727258905,0.8468919149703824,Up,3588800.0,Thursday,<1%,0-25%,<0.8x,April,0.0329334067420195,0.9278972459348294,0.035492514808404305,-0.5 to 0%
ADBE,2026-04-06,244.36000061035156,0.5927887585462477,0.5927887585462477,-0.07775513215406704,21.521896827849574,0.4347411408703493,4.053825762611329,Up,2757700.0,Monday,<1%,0-25%,<0.8x,April,0.07775513215406704,0.891238005987892,0.08724395911267208,-0.5 to 0%
ADBE,2026-04-07,240.13999938964844,-1.72696071785996,1.72696071785996,1.7323243410854783,14.175461234487102,0.5309682319682407,-0.4105691838911518,Down,3331000.0,Tuesday,1-2%,0-25%,<0.8x,April,1.7323243410854783,0.9668785271097864,1.7916669907478229,1 to 2%
ADBE,2026-04-08,239.30999755859375,-0.3456324782061593,0.3456324782061593,-1.5502868634519773,13.02412905018726,0.6468434341412805,-1.550931481019635,Down,4040100.0,Wednesday,<1%,0-25%,<0.8x,April,1.5502868634519773,0.9935080568618831,1.5604170019000634,-2 to -1%
ADBE,2026-04-09,229.94000244140625,-3.9154215088290645,3.9154215088290645,-0.01739955836178586,4.610962142311289,1.0724482765688088,-4.735465429425833,Down,6802400.0,Thursday,3-5%,0-25%,0.8-1.2x,April,0.01739955836178586,0.9878019987783493,0.01761441906708483,-0.5 to 0%
ADBE,2026-04-10,225.35000610351562,-1.9961713008419424,1.9961713008419424,0.794316945929241,3.5077667151309457,0.9666184112477801,-7.232830642955202,Down,5889200.0,Friday,1-2%,0-25%,0.8-1.2x,April,0.794316945929241,0.6423892436335182,1.2365041192725779,0.5 to 1%
ADBE,2026-04-13,240.11000061035156,6.549808789468536,6.549808789468536,0.7829765016174273,45.94593527430285,1.106321397237724,-1.7392371866854384,Up,6115800.0,Monday,5-10%,25-50%,0.8-1.2x,April,0.7829765016174273,0.6600795557032917,1.1861850512597578,0.5 to 1%
ADBE,2026-04-14,235.72000122070312,-1.8283284238429065,1.8283284238429065,2.3120638554296358,33.323739921433464,1.1992664653153886,-1.840592229607474,Down,6307500.0,Tuesday,1-2%,25-50%,0.8-1.2x,April,2.3120638554296358,0.7532495538413648,3.0694526716129444,>2%
ADBE,2026-04-15,244.66000366210938,3.7926363461350032,3.7926363461350032,3.429248452573197,67.62186550252227,0.9179505366597509,2.2355965726863047,Up,4749600.0,Wednesday,3-5%,50-75%,0.8-1.2x,April,3.429248452573197,0.8904871484750565,3.8509802847191272,>2%
ADBE,2026-04-16,248.16000366210938,1.4305566695052008,1.4305566695052008,2.38555693165039,79.09811384627594,1.031392434023032,7.9238066570630705,Up,5229500.0,Thursday,1-2%,75-100%,0.8-1.2x,April,2.38555693165039,0.9902526634749099,2.4090386419958696,>2%
ADBE,2026-04-17,244.4499969482422,-1.495005907123803,1.495005907123803,2.0617748446889905,66.88610600894131,1.201113039431458,8.475700167477651,Down,6194200.0,Friday,1-2%,50-75%,1.2-2x,April,2.0617748446889905,1.0285013233854678,2.004639953113863,>2%
ADBE,2026-04-20,248.6300048828125,1.7099644044811901,1.7099644044811901,-0.6555945987214096,80.64518883385745,1.072263405079669,3.548375432428208,Up,5250000.0,Monday,1-2%,75-100%,0.8-1.2x,April,0.6555945987214096,1.0451617087429614,0.6272661859282114,-1 to -0.5%
ADBE,2026-04-21,247.17999267578125,-0.5832008118709098,0.5832008118709098,3.0827779762788055,75.2775684801805,1.1603155499388194,4.8616966722090815,Down,5779700.0,Tuesday,<1%,75-100%,0.8-1.2x,April,3.0827779762788055,1.1643709570197724,2.647590922543473,>2%
